UTC,Temperature[C],Humidity[%],TVOC[ppb],eCO2[ppm],Raw H2,Raw Ethanol,Pressure[hPa],PM1.0,PM2.5,NC0.5,NC1.0,NC2.5,CNT,Fire Alarm
1654761827,13.08,49.44,27,400,12759,19763,939.826,0.18,0.19,1.26,0.197,0.004,484,0
1655126062,-4.107,47.57,100,420,12786,20623,937.396,1.75,1.82,12.04,1.877,0.042,1754,0
1654733704,24.356,52.37,31,400,12687,19718,939.809,0.04,0.05,0.23,0.054,0.012,373,0
1654733420,21.243,51.03,42,439,12519,19608,939.781,0.01,0.03,0,0.038,0.023,89,0
1654736030,15.253,52.13,96,400,13189,20072,939.644,1.02,1.06,7.02,1.095,0.025,2699,0
1655126437,-5.175,43.58,121,400,12795,20597,937.29,2.04,2.12,14.06,2.192,0.05,2129,0
1654714284,26.58,44.73,136,418,12784,20596,937.33,1.88,1.96,12.97,2.022,0.046,2097,0
1654736174,13.526,46.29,106,400,13183,20075,939.641,1.11,1.15,7.61,1.186,0.027,2843,0
1654735653,19.469,47.58,15,400,13212,20148,939.622,0.77,0.8,5.28,0.823,0.019,2322,0
1654746292,20.851,53.39,958,511,12852,19490,938.905,2.11,2.2,14.54,2.268,0.051,12961,1
1655127406,19.898,42.86,192,421,12773,20524,937.347,1.83,1.9,12.56,1.959,0.044,3098,0
1654776797,25.28,49.44,1216,447,12864,19426,938.818,1.92,2,13.23,2.063,0.047,15454,1
1654740576,-4.661,56,251,400,13132,20011,939.522,0.44,0.46,3.03,0.472,0.011,7245,1
1654714771,26.12,47.59,163,436,12772,20551,937.299,1.52,1.58,10.49,1.635,0.037,2584,0
1654903797,39.51,13.92,105,1667,12772,20480,930.878,1.08,1.12,7.4,1.155,0.026,792,1
1654775585,27.02,47.27,1126,481,12856,19453,938.897,1.68,1.74,11.54,1.799,0.041,14242,1
1655128144,13.323,42.77,0,400,13349,21270,937.396,1.5,1.56,10.33,1.611,0.036,3836,0
1654717379,59.31,16.96,60000,16800,11041,16054,936.782,5618.39,8879.28,31026.06,9668.115,3089.008,5192,0
1655125991,-4.491,46.42,117,424,12771,20601,937.382,1.93,2,13.27,2.07,0.047,1683,0
1654735402,21.924,49.34,8,400,13161,20053,939.645,0.84,0.87,5.76,0.898,0.02,2071,0
1655128131,13.173,39.25,0,400,13430,21390,937.406,1.51,1.57,10.39,1.621,0.037,3823,0
1654735690,19.08,54.05,30,400,13200,20126,939.577,1.28,1.33,8.83,1.376,0.031,2359,0
1654715093,27.91,45.98,171,413,12780,20554,937.413,1.67,1.74,11.51,1.795,0.041,2906,0
1654712537,29.67,39.52,41,404,12834,20731,937.58,2.25,2.34,15.5,2.417,0.055,350,0
1655124837,19.675,39.96,83,401,12833,20690,937.494,2.15,2.24,14.82,2.311,0.052,529,0
1654777385,27.04,47.42,1163,403,12883,19441,938.815,1.65,1.72,11.36,1.772,0.04,16042,1
1654715450,27.16,49.3,185,409,12783,20540,937.388,1.81,1.88,12.44,1.94,0.044,3263,0
1654782127,26.98,47.19,1235,400,12965,19425,938.691,1.9,1.97,13.05,2.035,0.046,20784,1
1654733351,20.291,50.15,0,400,12491,19456,939.729,0.38,1.6,0,1.855,1.18,20,0
1655126290,-4.922,46.45,132,426,12779,20589,937.35,1.96,2.04,13.52,2.108,0.048,1982,0
1655128815,19.367,21.97,27642,671,12677,18831,936.935,0.93,0.97,6.4,0.998,0.023,4507,0
1654761726,11.46,55.52,6,400,12702,19740,939.822,0.05,0.07,0.32,0.073,0.015,383,0
1654736072,14.754,45.77,114,400,13174,20062,939.619,1.01,1.05,6.98,1.089,0.025,2741,0
1654781571,26.53,49.27,1151,400,12947,19438,938.741,2.03,2.1,13.94,2.174,0.049,20228,1
1654780375,26.78,48.53,1203,405,12920,19424,938.726,1.74,1.81,11.96,1.865,0.042,19032,1
1654713980,27.54,41.16,160,445,12764,20563,937.413,2.03,2.11,14,2.184,0.049,1793,0
1654717357,55.81,19.88,60000,15793,11085,16137,936.794,11638.69,25169.74,47246.68,28131.727,12976.398,5170,0
1654761523,13.24,53.38,0,402,12598,19689,939.81,0,0,0,0,0,180,0
1654762927,15.62,55.52,11,400,13123,20010,939.61,0.66,0.69,4.55,0.71,0.016,1584,0
1654763846,20.6,46.93,24,400,13210,20151,939.61,0.89,0.92,6.1,0.951,0.021,2503,0
1654713784,28.73,41.7,68,400,12791,20638,937.419,1.76,1.83,12.13,1.891,0.043,1597,0
1654714096,28.91,41.24,123,400,12788,20596,937.375,1.5,1.56,10.33,1.611,0.036,1909,0
1654714987,28.66,42.68,156,424,12778,20563,937.416,1.7,1.77,11.72,1.827,0.041,2800,0
1654763553,18.79,47.11,17,400,13189,20108,939.594,0.78,0.81,5.36,0.835,0.019,2210,0
1654746415,20.784,50.89,1017,510,12851,19474,938.901,2.26,2.35,15.54,2.423,0.055,13084,1
1654763455,17.1,53.58,27,400,13142,20038,939.635,0.77,0.8,5.32,0.829,0.019,2112,0
1654781723,24.79,52.15,1230,400,12953,19415,938.759,2.38,2.47,16.36,2.552,0.058,20380,1
1655130009,10.786,16.69,699,400,13712,20497,936.694,0.81,0.84,5.55,0.866,0.02,5701,0
1654715991,26.26,43.56,0,400,13505,21360,937.41,1.83,1.9,12.56,1.959,0.044,3804,0
1655125005,11.185,40.91,82,447,12789,20680,937.522,2.48,2.57,17.04,2.657,0.06,697,0
1655124911,16.129,45.31,102,412,12817,20656,937.511,2.13,2.21,14.64,2.282,0.052,603,0
1654735054,24.683,49.91,16,400,13142,20049,939.631,0.55,0.57,3.79,0.59,0.013,1723,0
1654717212,52.89,22.6,60000,12527,11253,16325,936.833,7152.51,9219.02,44735.93,9814.68,1908.793,5025,0
1655128369,16.882,53.1,2840,400,13302,19902,936.969,0.66,0.68,4.51,0.703,0.016,4061,0
1654765935,21.32,47.36,51,400,13254,20176,939.639,2.47,2.57,17.01,2.652,0.06,4592,1
1654773239,26.71,47.71,1107,598,12819,19459,939.029,1.98,2.06,13.62,2.124,0.048,11896,1
1654735298,22.835,47.33,59,400,13123,19988,939.573,0.92,0.96,6.36,0.991,0.022,1967,0
1654762068,12.53,54.9,22,400,12910,19859,939.767,0.28,0.29,1.92,0.299,0.007,725,0
1654712482,27.71,41.37,59,432,12816,20727,937.599,2.13,2.21,14.66,2.286,0.052,295,0
1655125236,-0.874,43.04,56,400,12796,20701,937.54,1.92,2,13.22,2.061,0.047,928,0
1654778603,24.89,52.13,1149,403,12896,19445,938.788,1.65,1.72,11.39,1.775,0.04,17260,1
1654763650,19.7,50.06,6,400,13210,20150,939.628,1.17,1.22,8.07,1.258,0.028,2307,0
1654712748,26.35,46.67,69,400,12832,20712,937.488,2,2.08,13.77,2.147,0.049,561,0
1655126777,3.528,48.19,165,433,12773,20553,937.326,2.11,2.2,14.54,2.268,0.051,2469,0
1654740721,-4.37,49.94,248,400,13129,20004,939.479,0.6,0.62,4.12,0.643,0.015,7390,1
1654712460,29.32,40.52,43,403,12840,20737,937.574,1.83,1.91,12.62,1.969,0.044,273,0
1654757833,-1.043,48.05,1318,400,12990,19394,938.811,2.19,2.28,15.09,2.353,0.053,24502,1
1654735070,24.575,48.68,57,400,13116,19998,939.602,0.79,0.82,5.44,0.849,0.019,1739,0
1655127632,15.419,48.21,186,404,12780,20525,937.419,1.27,1.32,8.75,1.364,0.031,3324,0
1655129421,-16.258,23.44,60000,39185,10679,15368,936.799,9216.36,21316.57,33932.58,23933.582,11620.398,5113,0
1655129402,-15.239,22.4,60000,15602,11098,15848,936.814,5708.49,9056.17,31436.93,9864.414,3172.035,5094,0
1654715920,24.54,44.5,0,400,13410,21217,937.406,2.2,2.28,15.13,2.359,0.053,3733,0
1654712613,26.81,45.36,59,400,12830,20710,937.539,1.74,1.8,11.95,1.864,0.042,426,0
1654748941,12.049,48.63,1141,414,12872,19440,938.823,1.73,1.8,11.92,1.859,0.042,15610,1
1654766675,19.68,54.74,22,400,13255,20213,939.71,2.27,2.36,15.64,2.439,0.055,5332,1
1654771005,21.42,60.46,910,964,12638,19505,939.145,2.43,2.52,16.71,2.606,0.059,9662,1
1655127728,13.596,44.09,0,400,13091,20936,937.449,2.06,2.14,14.2,2.215,0.05,3420,0
1654735779,18.12,47.48,31,400,13205,20133,939.637,1.11,1.15,7.63,1.19,0.027,2448,0
1654744498,8.178,53.73,1061,646,12798,19462,939.063,2.43,2.52,16.71,2.606,0.059,11167,1
1654752919,19.495,47.48,1212,400,12929,19427,938.703,1.3,1.35,8.97,1.399,0.032,19588,1
1654735389,22.041,53.84,47,400,13128,20012,939.648,0.59,0.62,4.08,0.636,0.014,2058,0
1655129930,-2.215,13.99,1344,400,13647,20333,936.69,0.73,0.76,5.05,0.787,0.018,5622,0
1654715213,27.94,46.09,160,410,12780,20554,937.342,1.74,1.81,11.96,1.865,0.042,3026,0
1655125272,-2.49,45.95,93,400,12784,20647,937.522,2.18,2.26,14.99,2.338,0.053,964,0
1654714995,28.83,42.21,168,423,12771,20553,937.41,1.69,1.76,11.65,1.816,0.041,2808,0
1654764515,18.81,50.73,192,400,13140,19978,939.638,0.77,0.8,5.29,0.825,0.019,3172,0
1654761673,11.3,56.13,18,400,12675,19709,939.79,0.09,0.13,0.54,0.14,0.036,330,0
1654734030,26.445,51.28,17,400,12910,19856,939.778,0.12,0.12,0.82,0.128,0.003,699,0
1655124980,12.53,46.41,73,451,12790,20695,937.496,2.32,2.41,15.99,2.493,0.056,672,0
1654736004,15.559,46.6,91,400,13190,20085,939.658,0.96,0.99,6.58,1.026,0.023,2673,0
1654756475,-22.008,53.18,1348,407,12970,19389,938.719,1.92,1.99,13.22,2.061,0.047,23144,1
1655125049,8.796,46.96,72,443,12777,20681,937.544,2.24,2.32,15.4,2.401,0.054,741,0
1654771967,23.65,54.47,946,675,12790,19498,939.06,2.46,2.55,16.9,2.635,0.06,10624,1
1654764448,18.93,50.16,164,400,13149,20003,939.653,0.72,0.75,4.96,0.773,0.017,3105,0
1655126511,-4.637,41.7,110,400,12795,20616,937.34,1.74,1.81,11.97,1.866,0.042,2203,0
1654762954,18.37,49.24,6,400,13138,20042,939.6,0.52,0.54,3.57,0.557,0.013,1611,0
1654736503,9.456,50.73,192,400,13140,19978,939.638,0.77,0.8,5.29,0.825,0.019,3172,0
1654757297,-14.796,47.91,1364,400,12981,19379,938.725,1.88,1.95,12.93,2.017,0.046,23966,1
1655124432,25.611,44.05,66,443,12851,20723,937.578,2.3,2.39,15.86,2.473,0.056,124,0
1654747508,16.85,47.57,1078,486,12853,19452,938.911,1.52,1.58,10.48,1.634,0.037,14177,1
1654712687,26.41,46.43,70,400,12826,20696,937.534,1.75,1.82,12.04,1.877,0.042,500,0
1654733923,25.923,50.14,2,400,12850,19823,939.831,0.16,0.17,1.12,0.174,0.004,592,0
1655128881,17.49,19.91,35338,745,12630,18704,936.882,0.86,0.9,5.95,0.927,0.021,4573,0
1654742774,-4.953,60.87,621,515,12885,19634,939.18,2.74,2.84,18.83,2.937,0.066,9443,1
1654762124,12.91,53.56,21,400,12941,19872,939.761,0.27,0.28,1.83,0.286,0.006,781,0
1655126518,-4.553,41.34,124,400,12792,20595,937.353,1.71,1.78,11.79,1.838,0.042,2210,0
1654712842,27.36,42.14,66,460,12786,20696,937.5,2.1,2.18,14.44,2.252,0.051,655,0
1654779394,24.55,53.4,1178,403,12912,19443,938.697,1.9,1.97,13.07,2.039,0.046,18051,1
1655127462,18.975,43.38,197,430,12769,20519,937.345,1.75,1.82,12.02,1.875,0.042,3154,0
1654763782,20.37,47.36,23,400,13206,20130,939.619,1.1,1.14,7.54,1.176,0.027,2439,0
1654786328,26.88,48.1,1321,415,12983,19398,938.863,1.66,1.72,11.42,1.78,0.04,24985,1
1654736408,10.641,46.44,151,400,13163,20016,939.663,0.96,1,6.6,1.029,0.023,3077,0
1655125126,4.645,40.96,98,407,12788,20664,937.563,2.05,2.13,14.1,2.198,0.05,818,0
1654717292,53.55,22.9,60000,21599,10933,15660,936.813,11587.35,24202.71,49188.92,26983.887,12088.258,5105,0
1654715335,28.14,44.93,182,417,12780,20539,937.33,1.68,1.75,11.56,1.803,0.041,3148,0
1655127408,19.87,42.68,192,426,12774,20531,937.348,1.81,1.88,12.46,1.943,0.044,3100,0
1654736023,15.335,50.93,107,400,13183,20068,939.658,1.06,1.11,7.33,1.142,0.026,2692,0
1654717612,56.8,11.63,5317,400,13398,19664,936.689,0.59,0.62,4.1,0.639,0.014,5425,0
1654716857,50.64,14.13,606,400,13371,20540,936.833,0.92,0.96,6.33,0.987,0.022,4670,0
1654746282,20.852,52.9,1105,555,12828,19451,938.896,2.12,2.2,14.6,2.276,0.051,12951,1
1654756348,-21.906,51.66,1356,410,12964,19391,938.72,1.96,2.04,13.5,2.105,0.048,23017,1
1654780974,26.69,48.83,1092,400,12931,19446,938.696,1.63,1.7,11.24,1.753,0.04,19631,1
1655124865,18.382,46.45,66,400,12826,20704,937.497,2.1,2.18,14.45,2.253,0.051,557,0
1654742926,-4.616,59.71,730,698,12786,19555,939.159,2.25,2.34,15.51,2.419,0.055,9595,1
1655125022,10.264,41.19,100,484,12760,20646,937.534,2.2,2.29,15.14,2.361,0.053,714,0
1654763047,15.96,55.9,5,400,13137,20043,939.649,0.73,0.76,5.05,0.788,0.018,1704,0
1655129641,-21.949,11.98,48905,502,12762,18537,936.714,3.87,4.32,25.9,4.506,0.379,5333,0
1654714700,27.5,41.91,171,457,12756,20542,937.314,1.93,2.01,13.3,2.074,0.047,2513,0
1655125491,-8.823,41.02,72,400,12788,20662,937.492,1.92,2,13.25,2.065,0.047,1183,0
1654717902,46.26,16.11,562,400,13758,20635,936.673,0.72,0.74,4.92,0.768,0.017,5715,0
1654734024,26.419,52.8,1,400,12917,19867,939.789,0.16,0.16,1.07,0.167,0.004,693,0
1655126394,-5.242,41.47,119,400,12796,20615,937.339,1.86,1.94,12.83,2.001,0.045,2086,0
1655126932,10.99,42.34,166,431,12770,20557,937.322,1.94,2.01,13.34,2.08,0.047,2624,0
1655127858,12.2,43.98,0,400,13262,21222,937.481,1.99,2.07,13.69,2.135,0.048,3550,0
1654766337,22.07,49.38,49,400,13236,20167,939.684,2.13,2.21,14.65,2.285,0.052,4994,1
1654764073,20.8,46.5,89,400,13191,20087,939.634,0.95,0.98,6.52,1.016,0.023,2730,0
1654764346,18.44,51.73,176,400,13143,19994,939.652,0.69,0.71,4.73,0.737,0.017,3003,0
1655127708,13.934,42.04,102,400,12911,20615,937.436,1.86,1.93,12.77,1.991,0.045,3400,0
1654717458,57.93,11.81,60000,2337,12081,17586,936.714,2057.48,2555.23,13111.62,2707.635,455.221,5271,0
1654736336,11.536,51.32,151,400,13164,20026,939.641,0.67,0.69,4.6,0.717,0.016,3005,0
1654757932,2.423,54.37,1281,400,13001,19406,938.802,2.05,2.13,14.09,2.197,0.05,24601,1
1654779851,27.12,47.37,1228,405,12909,19428,938.728,1.66,1.73,11.46,1.787,0.04,18508,1
1654765459,20.67,49.06,148,400,13206,20068,939.632,1.78,1.84,12.22,1.905,0.043,4116,1
1654713649,25.86,47.74,98,411,12777,20621,937.435,1.67,1.74,11.51,1.795,0.041,1462,0
1654717443,59.72,11.61,60000,3054,11970,17475,936.728,1140.55,1457.3,7165.79,1549.784,291.973,5256,0
1654733706,24.373,53.27,20,400,12690,19734,939.813,0.03,0.04,0.19,0.044,0.01,375,0
1654713836,28.28,43.23,70,400,12798,20650,937.401,1.83,1.9,12.6,1.964,0.044,1649,0
1654784505,25.91,53.48,1335,400,12982,19390,938.705,1.92,1.99,13.2,2.058,0.046,23162,1
1654735770,18.218,47.36,23,400,13206,20130,939.619,1.1,1.14,7.54,1.176,0.027,2439,0
1654715727,25.82,43.12,0,400,13215,21127,937.496,1.58,1.64,10.9,1.699,0.038,3540,0
1654713506,26.64,45.1,53,400,12784,20674,937.489,1.63,1.69,11.2,1.746,0.039,1319,0
1654713556,29.07,40.81,54,400,12796,20673,937.465,1.99,2.07,13.7,2.137,0.048,1369,0
1654717912,46.48,15.67,517,400,13793,20684,936.662,0.56,0.58,3.86,0.602,0.014,5725,0
1654771016,21.22,61.14,910,965,12640,19502,939.119,2.51,2.61,17.28,2.694,0.061,9673,1
1654735748,18.458,53.72,46,400,13187,20111,939.615,1.07,1.11,7.33,1.143,0.026,2417,0
1654752003,20.445,48.41,1212,408,12914,19428,938.733,1.52,1.58,10.48,1.634,0.037,18672,1
1654766149,21.73,51.91,26,400,13258,20192,939.656,2.16,2.24,14.87,2.319,0.052,4806,1
1654715397,28.29,44.15,204,429,12770,20521,937.352,1.69,1.75,11.61,1.811,0.041,3210,0
1654735153,23.985,54.85,64,400,13112,19982,939.623,0.82,0.85,5.63,0.878,0.02,1822,0
1654763034,16.21,54.21,15,400,13143,20033,939.62,1.04,1.08,7.16,1.117,0.025,1691,0
1655124458,26.239,40.48,27,410,12855,20758,937.59,2.19,2.28,15.09,2.353,0.053,150,0
1654757142,-17.328,53.89,1360,413,12972,19381,938.695,1.79,1.86,12.3,1.918,0.043,23811,1
1655126905,9.69,48.79,177,447,12764,20546,937.326,1.64,1.7,11.28,1.759,0.04,2597,0
1654717630,56.81,11.52,5232,400,13396,19668,936.715,0.68,0.7,4.65,0.725,0.016,5443,0
1654783836,24.43,53.82,1358,400,12964,19386,938.754,1.84,1.91,12.65,1.972,0.045,22493,1
1654713636,26.12,46.93,90,400,12781,20624,937.431,1.73,1.8,11.9,1.856,0.042,1449,0
1654757392,-12.94,53.79,1180,400,13027,19423,938.756,2.03,2.11,13.97,2.179,0.049,24061,1
1654714978,28.31,43.79,159,420,12775,20570,937.422,1.52,1.58,10.44,1.628,0.037,2791,0
1655125902,-5.525,42.06,86,400,12789,20639,937.404,1.72,1.79,11.85,1.848,0.042,1594,0
1654748646,12.406,47.83,1103,437,12871,19454,938.847,1.69,1.76,11.64,1.814,0.041,15315,1
1655125300,-3.659,41.88,75,400,12784,20667,937.55,2.22,2.31,15.29,2.384,0.054,992,0
1654772874,26.29,49.18,1046,604,12816,19468,939.049,1.82,1.89,12.5,1.949,0.044,11531,1
1654735339,22.484,51.55,50,400,13133,19997,939.606,0.69,0.72,4.77,0.743,0.017,2008,0
1654746151,20.784,51.67,1074,552,12834,19464,938.934,2.18,2.26,15,2.34,0.053,12820,1
1654748536,12.631,47.13,1105,434,12874,19453,938.813,2.13,2.22,14.69,2.29,0.052,15205,1
1654736580,8.493,62.48,94,400,13240,20114,939.691,2.67,2.78,18.4,2.869,0.065,3249,1
1655128516,19.459,38.16,9529,400,12863,19352,936.886,0.55,0.57,3.77,0.588,0.013,4208,0
1654715534,28.87,42.45,205,422,12770,20530,937.418,1.72,1.79,11.85,1.847,0.042,3347,0
1654712966,26.91,44.64,97,447,12772,20659,937.54,1.87,1.94,12.86,2.005,0.045,779,0
1654735737,18.577,52.92,36,400,13196,20120,939.594,1.01,1.05,6.98,1.088,0.025,2406,0
1655126329,-5.1,41.77,128,406,12783,20585,937.351,1.6,1.66,10.98,1.712,0.039,2021,0
1654903026,22.76,53.97,8,4848,12223,19692,931.213,106.28,126.44,691.23,133.227,18.128,21,0
1654716087,24.85,42.2,0,400,13462,21281,937.035,1.59,1.65,10.93,1.705,0.039,3900,0
1655129277,-7.3,24.69,60000,12565,11245,16468,936.832,4589.26,4768.07,31586.02,4925.465,111.246,4969,0
1654744553,8.796,53.51,1092,637,12799,19461,939.089,2.02,2.1,13.93,2.173,0.049,11222,1
1654715742,25.34,44.62,0,400,13228,21193,937.48,1.95,2.03,13.42,2.092,0.047,3555,0
1655129129,3.335,35.1,4033,400,13268,19749,936.874,0.65,0.68,4.49,0.7,0.016,4821,0
1654763890,20.37,47.82,62,400,13193,20112,939.616,0.64,0.66,4.38,0.684,0.015,2547,0
1654735399,21.951,50.53,1,400,13162,20044,939.642,0.73,0.76,5.03,0.785,0.018,2068,0
1654747140,18.614,48.58,1136,509,12846,19444,938.898,2.03,2.11,13.98,2.18,0.049,13809,1
1654714112,26.13,46.87,124,412,12783,20595,937.358,1.7,1.77,11.69,1.823,0.041,1925,0
1654762330,15.79,50.95,0,400,13032,19942,939.752,0.15,0.16,1.05,0.164,0.004,987,0
1654743875,1.483,48.95,973,681,12781,19491,939.1,2.22,2.31,15.27,2.382,0.054,10544,1
1654781698,26.77,48.23,1226,400,12952,19425,938.751,2.05,2.13,14.13,2.204,0.05,20355,1
1654783540,24.36,54.05,1385,401,12963,19381,938.692,1.69,1.75,11.61,1.811,0.041,22197,1
1654717287,53.46,22.41,60000,16045,11079,15813,936.815,7323.64,13432.63,35773.62,14825.074,5830.477,5100,0
1654712427,27.27,43.9,66,423,12828,20713,937.584,2.16,2.25,14.89,2.322,0.052,240,0
1654764481,21.16,45.88,166,400,13151,20001,939.634,0.81,0.84,5.59,0.871,0.02,3138,0
1654734289,27.09,56.08,18,400,13012,19914,939.739,0.14,0.15,0.97,0.152,0.003,958,0
1655127089,17.578,49.12,162,432,12770,20554,937.378,1.49,1.54,10.23,1.595,0.036,2781,0
1654736345,11.425,46.65,177,400,13147,20000,939.683,0.78,0.81,5.39,0.84,0.019,3014,0
1654716907,46.17,16.55,66,400,13550,21093,936.812,0.84,0.87,5.77,0.899,0.02,4720,0
1654768465,18.72,55.35,246,400,13130,20019,939.552,0.42,0.43,2.86,0.447,0.01,7122,1
1654742762,-4.974,64.45,649,567,12852,19603,939.199,2.87,2.98,19.74,3.078,0.07,9431,1
1654716437,41.87,20.65,2452,400,13000,20002,936.809,1.29,1.34,8.87,1.382,0.031,4250,0
1654715791,25.51,43.5,0,400,13308,21292,937.395,1.76,1.83,12.11,1.888,0.043,3604,0
1654714941,27.04,43,176,453,12765,20552,937.355,1.67,1.74,11.5,1.793,0.041,2754,0
1655127615,15.78,48.26,214,444,12763,20505,937.394,1.56,1.62,10.74,1.674,0.038,3307,0
1654715419,28.95,42.08,182,413,12782,20537,937.373,1.41,1.47,9.74,1.519,0.034,3232,0
1655128149,13.382,45.12,0,400,13316,21193,937.354,1.58,1.64,10.86,1.694,0.038,3841,0
1654764052,18.07,52.87,101,400,13186,20073,939.659,1.07,1.11,7.37,1.149,0.026,2709,0
1654716558,47.98,25.9,13172,487,12774,19128,936.893,0.82,0.85,5.62,0.876,0.02,4371,0
1654783725,25.91,53.44,1304,400,12975,19403,938.738,1.88,1.95,12.91,2.013,0.045,22382,1
1654772593,26.53,47.98,998,623,12812,19481,939.094,2.34,2.43,16.09,2.509,0.057,11250,1
1654735705,18.92,47.98,33,400,13211,20133,939.593,1.07,1.11,7.38,1.151,0.026,2374,0
1654751087,17.238,53.68,1122,400,12911,19453,938.706,1.57,1.64,10.84,1.69,0.038,17756,1
1654770106,18.27,57.55,359,400,13076,19911,939.282,0.35,0.36,2.39,0.373,0.008,8763,1
1654780420,24.45,53.82,1180,400,12920,19429,938.7,2.15,2.24,14.83,2.312,0.052,19077,1
1654754969,-7.514,51.85,1346,405,12950,19385,938.721,2.39,2.48,16.45,2.565,0.058,21638,1
1654717214,52.98,22.51,60000,15221,11118,16182,936.834,8279.62,10695.54,51725.77,11389.727,2232.672,5027,0
1655126201,-4.433,42.41,131,402,12782,20583,937.391,1.98,2.05,13.6,2.121,0.048,1893,0
1654784417,25.12,50.06,1387,428,12963,19374,938.703,1.81,1.88,12.47,1.944,0.044,23074,1
1654746515,20.65,52.27,1120,538,12839,19454,938.875,1.81,1.88,12.44,1.939,0.044,13184,1
1655129961,2.435,15.48,1130,400,13683,20389,936.693,0.66,0.68,4.52,0.705,0.016,5653,0
1655129795,-16.293,11.99,2432,400,13598,20060,936.68,0.74,0.76,5.07,0.79,0.018,5487,0
1654763791,18.84,47.48,31,400,13205,20133,939.637,1.11,1.15,7.63,1.19,0.027,2448,0
1654773099,24.27,53.42,1076,619,12808,19463,939.086,2.03,2.11,13.95,2.175,0.049,11756,1
1654762169,15.31,50.48,7,400,12979,19911,939.783,0.1,0.11,0.7,0.109,0.002,826,0
1654772399,23.88,54.3,1053,654,12797,19469,939.098,2.28,2.37,15.7,2.449,0.055,11056,1
1654752573,20.6,52.66,1207,400,12917,19425,938.718,1.53,1.59,10.54,1.644,0.037,19242,1
1655125352,-5.592,46.3,46,400,12801,20701,937.472,1.91,1.99,13.16,2.051,0.046,1044,0
1654715997,26.96,39.85,0,400,13470,21331,937.384,1.96,2.04,13.51,2.106,0.048,3810,0
1654744825,11.801,47.25,1115,641,12794,19453,939.057,2.17,2.25,14.91,2.325,0.053,11494,1
1654766386,21.28,54.33,25,400,13251,20183,939.687,1.79,1.86,12.35,1.925,0.043,5043,1
1655126559,-3.924,43.07,122,400,12793,20607,937.334,1.78,1.85,12.23,1.907,0.043,2251,0
1654716536,46.12,28.88,11888,402,12817,19207,936.862,0.56,0.58,3.86,0.602,0.014,4349,0
1654717899,45.52,17.11,509,400,13783,20697,936.676,0.76,0.79,5.23,0.816,0.018,5712,0
1654762322,15.47,52.96,0,400,13038,19957,939.768,0.14,0.15,0.97,0.151,0.003,979,0
1654733454,21.684,52.75,0,400,12563,19658,939.798,0.01,0.02,0.01,0.025,0.015,123,0
1654735813,17.744,49.98,0,400,13229,20175,939.596,1.02,1.06,7.03,1.096,0.025,2482,0
1654717864,48.34,14.74,695,400,13725,20503,936.663,0.62,0.65,4.28,0.667,0.015,5677,0
1654733695,24.276,49.76,17,400,12696,19736,939.796,0.07,0.09,0.43,0.1,0.022,364,0
1654714559,28.32,43.44,195,448,12768,20517,937.344,1.79,1.86,12.32,1.921,0.043,2372,0
1654775235,25.62,47.59,1214,534,12838,19418,938.915,2.35,2.44,16.14,2.517,0.057,13892,1
1654733481,22.02,51.65,26,440,12549,19633,939.832,0,0,0,0.001,0,150,0
1655124816,20.598,42.35,71,400,12831,20695,937.516,1.93,2.01,13.29,2.072,0.047,508,0
1655128756,20.348,23.23,15682,598,12714,19008,936.889,0.9,0.94,6.23,0.971,0.022,4448,0
1654714153,28.8,41.45,128,413,12783,20592,937.344,1.94,2.02,13.35,2.082,0.047,1966,0
1654716795,58.12,15.94,36110,773,12623,18688,936.905,0.78,0.81,5.36,0.835,0.019,4608,0
1654755081,-9.278,47.51,1318,401,12961,19397,938.713,2.16,2.25,14.89,2.321,0.052,21750,1
1654714780,25.85,48.52,170,436,12772,20553,937.33,1.74,1.8,11.94,1.862,0.042,2593,0
1655127481,18.616,42.25,211,455,12758,20509,937.392,1.89,1.96,13.01,2.029,0.046,3173,0
1654748306,13.274,50.13,1141,463,12858,19441,938.825,1.83,1.9,12.61,1.966,0.044,14975,1
1654734721,26.435,52.24,43,400,13081,19969,939.693,0.5,0.52,3.44,0.537,0.012,1390,0
1654714915,28.14,44.66,161,420,12774,20558,937.341,2.26,2.35,15.58,2.43,0.055,2728,0
1654712430,27.12,44.5,55,412,12832,20717,937.571,2.15,2.23,14.8,2.308,0.052,243,0
1654714209,28.72,41.68,131,400,12789,20594,937.344,1.64,1.7,11.27,1.757,0.04,2022,0
1654733541,22.725,54.45,18,400,12593,19669,939.806,0.18,0.4,0.67,0.448,0.214,210,0
1655129400,-15.128,21.96,60000,10704,11336,16055,936.799,3806.66,6654.17,19417.89,7313.689,2712.357,5092,0
1654716094,24.64,47.01,455,902,12532,20699,937,1.75,1.82,12.08,1.883,0.043,3907,0
1654761829,12.45,50.26,37,400,12757,19752,939.841,0.25,0.26,1.72,0.268,0.006,486,0
